3420,37.7331772,3420,43.4,3420,0
3430,37.7650528,3430,43.4,3430,0
3440,37.7331772,3440,43.4,3440,0
3450,37.6959839,3450,43.4,3450,0
3460,37.6959839,3460,43.4,3460,0
3470,37.70661,3470,43.4,3470,0
3480,37.68536,3480,43.4,3480,0
3490,37.68536,3490,43.4,3490,0
3500,37.6959839,3500,43.4,3500,0
3510,37.7278633,3510,43.4,3510,0
3520,37.7438,3520,43.4,3520,0
3530,37.7278633,3530,43.4,3530,0
3540,37.6959839,3540,43.4,3540,0
3550,37.68536,3550,43.4,3550,0
3560,37.70661,3560,43.4,3560,0
3570,37.70661,3570,43.4,3570,0
3580,37.6959839,3580,43.4,3580,0
3590,37.6959839,3590,43.4,3590,0
3600,37.674736,3600,43.4,3600,0
3610,37.68536,3610,43.4,3610,0
3620,37.674736,3620,43.4,3620,0
3630,37.6959839,3630,43.4,3630,0
3640,37.7278633,3640,43.4,3640,0
3650,37.7331772,3650,43.4,3650,0
3660,37.7278633,3660,43.4,3660,0
3670,37.7278633,3670,43.4,3670,0
3680,37.7278633,3680,43.4,3680,0
3690,37.7172356,3690,43.4,3690,0
3700,37.7172356,3700,43.4,3700,0
3710,37.6959839,3710,43.4,3710,0
3720,37.70661,3720,43.4,3720,0
3730,37.7172356,3730,43.4,3730,0
3740,37.7278633,3740,43.4,3740,0
3750,37.7172356,3750,43.4,3750,0
3760,37.7119255,3760,43.4,3760,0
3770,37.7278633,3770,43.4,3770,0
3780,37.7331772,3780,43.4,3780,0
3790,37.7278633,3790,43.4,3790,0
3800,37.7172356,3800,43.4,3800,0
3810,37.6959839,3810,43.4,3810,0
3820,37.6906738,3820,43.4,3820,0
3830,37.7119255,3830,43.4,3830,0
3840,37.7119255,3840,43.4,3840,0
3850,37.70661,3850,43.4,3850,0
3860,37.70661,3860,43.4,3860,0
3870,37.70661,3870,43.4,3870,0
3880,37.7172356,3880,43.4,3880,0
3890,37.7172356,3890,43.4,3890,0
3900,37.7331772,3900,43.4,3900,0
3910,37.7278633,3910,43.4,3910,0
3920,37.7278633,3920,43.4,3920,0
3930,37.7650528,3930,43.4,3930,0
3940,37.749115,3940,43.4,3940,0
3950,37.7172356,3950,43.4,3950,0
3960,37.70661,3960,43.4,3960,0
3970,37.7172356,3970,43.4,3970,0
3980,37.75443,3980,43.4,3980,0
3990,37.75443,3990,43.4,3990,0
4000,37.7438,4000,43.4,4000,0
4010,37.7438,4010,43.4,4010,0
4020,37.749115,4020,43.4,4020,0
4030,37.749115,4030,43.4,4030,0
4040,37.7278633,4040,43.4,4040,0
4050,37.7331772,4050,43.4,4050,0
4060,37.7438,4060,43.4,4060,0
4070,37.7331772,4070,43.4,4070,0
4080,37.7278633,4080,43.4,4080,0
4090,37.7331772,4090,43.4,4090,0
4100,37.7438,4100,43.4,4100,0
4110,37.7172356,4110,43.4,4110,0
4120,37.7172356,4120,43.4,4120,0
4130,37.7119255,4130,43.4,4130,0
4140,37.7119255,4140,43.4,4140,0
4150,37.70661,4150,43.4,4150,0
4160,37.7119255,4160,43.4,4160,0
4170,37.7331772,4170,43.4,4170,0
4180,37.7172356,4180,43.4,4180,0
4190,37.7278633,4190,43.4,4190,0
4200,37.7331772,4200,43.4,4200,0
