Name,Tank2DataThursday,
File,C:\Users\Banan\Documents\Systemmodell Tank IndustriellIT\Tank2InnUtData.csv,
Starttime of export,133446110914130000,Thursday, November 16, 2023,13:24:51.413
Endtime of export,133446112326030000,Thursday, November 16, 2023,13:27:12.603


Name,Level_Valve_2_Percentage,Name,LT2mm
SymbolComment,,SymbolComment,
Data-Type,INT16,Data-Type,REAL32
SampleTime[ms],10,SampleTime[ms],10
VariableSize,2,VariableSize,4
SymbolBased,True,SymbolBased,True
IndexGroup,16448,IndexGroup,16448
IndexOffset,413098,IndexOffset,412856
SymbolName,MAIN.Level_Valve_2_Percentage,SymbolName,MAIN.LT2mm
NetID,5.112.67.239.1.1,NetID,5.112.67.239.1.1
Port,851,Port,851
Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0

68060,100,68060,74.26135
68070,100,68070,74.2849
68080,100,68080,74.2731247
68090,100,68090,74.2731247
68100,100,68100,74.2672348
68110,100,68110,74.24958
68120,100,68120,74.24958
68130,100,68130,74.24958
68140,100,68140,74.2672348
68150,100,68150,74.26135
68160,100,68160,74.24958
68170,100,68170,74.26135
68180,100,68180,74.24369
68190,100,68190,74.26135
68200,100,68200,74.29078
68210,100,68210,74.2731247
68220,100,68220,74.26135
68230,100,68230,74.26135
68240,100,68240,74.2849
68250,100,68250,74.2849
68260,100,68260,74.26135
68270,100,68270,74.2731247
68280,100,68280,74.2849
68290,100,68290,74.2849
68300,100,68300,74.26135
68310,100,68310,74.24958
68320,100,68320,74.2672348
68330,100,68330,74.2849
68340,100,68340,74.29078
68350,100,68350,74.2731247
68360,100,68360,74.2849
68370,100,68370,74.29078
68380,100,68380,74.26135
68390,100,68390,74.26135
68400,100,68400,74.2731247
68410,100,68410,74.26135
68420,100,68420,74.2731247
68430,100,68430,74.29667
68440,100,68440,74.2849
68450,100,68450,74.2672348
68460,100,68460,74.2731247
68470,100,68470,74.24958
68480,100,68480,74.24958
68490,100,68490,74.29078
68500,100,68500,74.29667
68510,100,68510,74.29667
68520,100,68520,74.2731247
68530,100,68530,74.24369
68540,100,68540,74.24958
68550,100,68550,74.24958
68560,100,68560,74.26135
68570,100,68570,74.2731247
68580,100,68580,74.24958
68590,100,68590,74.24369
68600,100,68600,74.26135
68610,100,68610,74.24369
68620,100,68620,74.26135
68630,100,68630,74.29667
68640,100,68640,74.2849
68650,100,68650,74.26135
68660,100,68660,74.2849
68670,100,68670,74.2672348
68680,100,68680,74.24958
68690,100,68690,74.2849
68700,100,68700,74.2731247
68710,100,68710,74.2672348
68720,100,68720,74.29078
68730,100,68730,74.2731247
68740,100,68740,74.2672348
68750,100,68750,74.29078
68760,100,68760,74.29667
68770,100,68770,74.29078
68780,100,68780,74.26135
68790,100,68790,74.24958
68800,100,68800,74.26135
68810,100,68810,74.26135
68820,100,68820,74.2672348
68830,100,68830,74.2731247
68840,100,68840,74.2849
68850,100,68850,74.2672348
68860,100,68860,74.26135
68870,100,68870,74.26135
68880,100,68880,74.2731247
68890,100,68890,74.29667
68900,100,68900,74.17894
68910,100,68910,73.80811
68920,100,68920,73.56089
68930,100,68930,73.57855
68940,100,68940,73.57855
68950,100,68950,73.56089
68960,100,68960,73.57855
68970,100,68970,73.57855
68980,100,68980,73.56089
68990,100,68990,73.55501
69000,100,69000,73.55501
69010,100,69010,73.56089
69020,100,69020,73.57855
69030,100,69030,73.56678
69040,100,69040,73.57855
69050,100,69050,73.5844345
69060,100,69060,73.56678
69070,100,69070,73.5373459
69080,100,69080,73.52557
69090,100,69090,73.55501
69100,100,69100,73.56089
69110,100,69110,73.55501
69120,100,69120,73.57855
69130,100,69130,73.5844345
69140,100,69140,73.57855
69150,100,69150,73.56089
69160,100,69160,73.56678
69170,100,69170,73.56089
69180,100,69180,73.56089
69190,100,69190,73.5844345
69200,100,69200,73.56089
69210,100,69210,73.55501
69220,100,69220,73.5432358
69230,100,69230,73.52557
69240,100,69240,73.56089
69250,100,69250,73.57855
69260,100,69260,73.57855
69270,100,69270,73.55501
69280,100,69280,73.5373459
69290,100,69290,73.56089
69300,100,69300,73.55501
69310,100,69310,73.5373459
69320,100,69320,73.56678
69330,100,69330,73.5844345
69340,100,69340,73.55501
69350,100,69350,73.5373459
69360,100,69360,73.56089
69370,100,69370,73.56678
69380,100,69380,73.57855
69390,100,69390,73.56678
69400,100,69400,73.5432358
69410,100,69410,73.5373459
69420,100,69420,73.55501
69430,100,69430,73.56678
69440,100,69440,73.57855
69450,100,69450,73.5903244
69460,100,69460,73.57855
69470,100,69470,73.56089
69480,100,69480,73.56089
69490,100,69490,73.57855
69500,100,69500,73.6021
69510,100,69510,73.57855
69520,100,69520,73.56089
69530,100,69530,73.56678
69540,100,69540,73.57855
69550,100,69550,73.57855
69560,100,69560,73.56089
69570,100,69570,73.5373459
69580,100,69580,73.56678
69590,100,69590,73.57855
69600,100,69600,73.5432358
69610,100,69610,73.55501
69620,100,69620,73.56089
69630,100,69630,73.5432358
69640,100,69640,73.5432358
69650,100,69650,73.5432358
69660,100,69660,73.55501
69670,100,69670,73.5432358
69680,100,69680,73.52557
69690,100,69690,73.56089
69700,100,69700,73.5903244
69710,100,69710,73.5844345
69720,100,69720,73.56678
69730,100,69730,73.5373459
69740,100,69740,73.55501
69750,100,69750,73.55501
69760,100,69760,73.5432358
69770,100,69770,73.55501
69780,100,69780,73.56678
69790,100,69790,73.57855
69800,100,69800,73.56089
69810,100,69810,73.56089
69820,100,69820,73.55501
69830,100,69830,73.5373459
69840,100,69840,73.55501
69850,100,69850,73.55501
69860,100,69860,73.5373459
69870,100,69870,73.5432358
69880,100,69880,73.56678
69890,100,69890,73.57855
69900,100,69900,73.5432358
69910,100,69910,73.56678
69920,100,69920,73.5903244
69930,100,69930,73.55501
69940,100,69940,73.5373459
69950,100,69950,73.5373459
69960,100,69960,73.52557
69970,100,69970,73.55501
69980,100,69980,73.56089
69990,100,69990,73.5432358
70000,100,70000,73.5432358
70010,100,70010,73.55501
70020,100,70020,73.5432358
70030,100,70030,73.5373459
70040,100,70040,73.56089
70050,100,70050,73.56678
70060,100,70060,73.56089
70070,100,70070,73.5432358
70080,100,70080,73.55501
70090,100,70090,73.56089
70100,100,70100,73.55501
70110,100,70110,73.5432358
70120,100,70120,73.56089
70130,100,70130,73.55501
70140,100,70140,73.55501
70150,100,70150,73.56678
70160,100,70160,73.57855
70170,100,70170,73.56678
70180,100,70180,73.55501
70190,100,70190,73.57855
70200,100,70200,73.57855
70210,100,70210,73.23715
70220,100,70220,72.90164
70230,100,70230,72.88398
70240,100,70240,72.88398
70250,100,70250,72.88398
70260,100,70260,72.8604355
70270,100,70270,72.8545456
70280,100,70280,72.87221
70290,100,70290,72.87221
70300,100,70300,72.87221
70310,100,70310,72.8604355
70320,100,70320,72.87221
70330,100,70330,72.8604355
70340,100,70340,72.8604355
70350,100,70350,72.84277
70360,100,70360,72.83689
70370,100,70370,72.81923
70380,100,70380,72.83689
70390,100,70390,72.8545456
70400,100,70400,72.8604355
70410,100,70410,72.56024
70420,100,70420,72.17175
70430,100,70430,72.12466
70440,100,70440,72.13643
70450,100,70450,72.1128845
70460,100,70460,72.1128845
70470,100,70470,72.1128845
70480,100,70480,72.107
70490,100,70490,72.13055
70500,100,70500,72.107
70510,100,70510,72.07757
70520,100,70520,72.107
70530,100,70530,72.13643
70540,100,70540,72.107
70550,100,70550,72.1128845
70560,100,70560,72.12466
70570,100,70570,72.08346
70580,100,70580,72.08346
70590,100,70590,72.13055
70600,100,70600,72.13055
70610,100,70610,72.1128845
70620,100,70620,72.10111
70630,100,70630,72.10111
70640,100,70640,72.13643
70650,100,70650,72.12466
70660,100,70660,72.07757
70670,100,70670,72.107
70680,100,70680,72.13643
70690,100,70690,72.107
70700,100,70700,72.107
70710,100,70710,72.12466
70720,100,70720,72.13055
70730,100,70730,72.13055
70740,100,70740,72.13055
70750,100,70750,72.13055
70760,100,70760,72.13643
70770,100,70770,72.1128845
70780,100,70780,72.1128845
70790,100,70790,72.13055
70800,100,70800,72.1128845
70810,100,70810,72.08346
70820,100,70820,72.08934
70830,100,70830,72.12466
70840,100,70840,72.15409
70850,100,70850,72.13643
70860,100,70860,72.1128845
70870,100,70870,72.107
70880,100,70880,72.08346
70890,100,70890,72.10111
70900,100,70900,72.13055
70910,100,70910,72.13055
70920,100,70920,72.1128845
70930,100,70930,72.10111
70940,100,70940,72.1128845
70950,100,70950,72.12466
70960,100,70960,72.1128845
70970,100,70970,72.10111
70980,100,70980,72.08346
70990,100,70990,72.0657959
71000,100,71000,72.07757
71010,100,71010,72.10111
71020,100,71020,72.12466
71030,100,71030,72.13643
71040,100,71040,72.13055
71050,100,71050,72.13643
71060,100,71060,72.13055
71070,100,71070,72.10111
71080,100,71080,72.10111
71090,100,71090,72.10111
71100,100,71100,72.12466
71110,100,71110,72.13643
71120,100,71120,72.12466
71130,100,71130,72.13055
71140,100,71140,72.1128845
71150,100,71150,72.107
71160,100,71160,72.12466
71170,100,71170,72.14821
71180,100,71180,72.15409
71190,100,71190,72.13643
71200,100,71200,72.1128845
71210,100,71210,72.08934
71220,100,71220,72.10111
71230,100,71230,72.08934
71240,100,71240,72.08346
71250,100,71250,72.08346
71260,100,71260,72.08934
71270,100,71270,72.1128845
71280,100,71280,72.1128845
71290,100,71290,72.12466
71300,100,71300,72.12466
71310,100,71310,72.107
71320,100,71320,72.107
71330,100,71330,72.1128845
71340,100,71340,72.1128845
71350,100,71350,72.107
71360,100,71360,72.107
71370,100,71370,72.12466
71380,100,71380,72.10111
71390,100,71390,72.08934
71400,100,71400,72.13055
71410,100,71410,72.15409
71420,100,71420,72.14821
71430,100,71430,72.14821
71440,100,71440,72.13643
71450,100,71450,72.107
71460,100,71460,72.10111
71470,100,71470,72.107
71480,100,71480,72.1128845
71490,100,71490,72.08934
71500,100,71500,72.13055
71510,100,71510,72.15409
71520,100,71520,72.12466
71530,100,71530,72.12466
71540,100,71540,72.1128845
71550,100,71550,72.107
71560,100,71560,72.12466
71570,100,71570,72.13643
71580,100,71580,72.08934
71590,100,71590,72.08934
71600,100,71600,72.1128845
71610,100,71610,71.97751
71620,100,71620,71.63611
71630,100,71630,71.441864
71640,100,71640,71.441864
71650,100,71650,71.4242
71660,100,71660,71.441864
71670,100,71670,71.48895
71680,100,71680,71.47129
71690,100,71690,71.44775
71700,100,71700,71.45363
71710,100,71710,71.46541
71720,100,71720,71.47129
71730,100,71730,71.48895
71740,100,71740,71.46541
71750,100,71750,71.4300842
71760,100,71760,71.45363
71770,100,71770,71.47717
71780,100,71780,71.46541
71790,100,71790,71.46541
71800,100,71800,71.46541
71810,100,71810,71.4300842
71820,100,71820,71.4300842
71830,100,71830,71.47129
71840,100,71840,71.47129
71850,100,71850,71.47129
71860,100,71860,71.46541
71870,100,71870,71.46541
71880,100,71880,71.46541
71890,100,71890,71.48895
71900,100,71900,71.47717
71910,100,71910,71.45363
71920,100,71920,71.46541
71930,100,71930,71.45363
71940,100,71940,71.44775
71950,100,71950,71.46541
71960,100,71960,71.48895
71970,100,71970,71.47129
71980,100,71980,71.47129
71990,100,71990,71.47717
72000,100,72000,71.47717
72010,100,72010,71.48895
72020,100,72020,71.47129
72030,100,72030,71.44775
72040,100,72040,71.45363
72050,100,72050,71.46541
72060,100,72060,71.46541
72070,100,72070,71.46541
72080,100,72080,71.46541
72090,100,72090,71.45363
72100,100,72100,71.46541
72110,100,72110,71.45363
72120,100,72120,71.45363
72130,100,72130,71.441864
72140,100,72140,71.441864
72150,100,72150,71.46541
72160,100,72160,71.46541
72170,100,72170,71.44775
72180,100,72180,71.441864
72190,100,72190,71.44775
72200,100,72200,71.47129
72210,100,72210,71.47129
72220,100,72220,71.45363
72230,100,72230,71.47129
72240,100,72240,71.46541
72250,100,72250,71.46541
72260,100,72260,71.46541
72270,100,72270,71.47129
72280,100,72280,71.47717
72290,100,72290,71.47129
72300,100,72300,71.47129
72310,100,72310,71.40654
72320,100,72320,71.0533752
72330,100,72330,70.7472839
72340,100,72340,70.764946
72350,100,72350,70.78261
72360,100,72360,70.75906
72370,100,72370,70.7472839
72380,100,72380,70.75906
72390,100,72390,70.7472839
72400,100,72400,70.764946
72410,100,72410,70.75906
72420,100,72420,70.75906
72430,100,72430,70.78849
72440,100,72440,70.78849
72450,100,72450,70.7708359
72460,100,72460,70.7708359
72470,100,72470,70.75906
72480,100,72480,70.75906
72490,100,72490,70.7414
72500,100,72500,70.7472839
72510,100,72510,70.80615
72520,100,72520,70.75906
72530,100,72530,70.72374
72540,100,72540,70.73552
72550,100,72550,70.75906
72560,100,72560,70.78849
72570,100,72570,70.7708359
72580,100,72580,70.75906
72590,100,72590,70.7414
72600,100,72600,70.71786
72610,100,72610,70.73552
72620,100,72620,70.7708359
72630,100,72630,70.75906
72640,100,72640,70.7414
72650,100,72650,70.764946
72660,100,72660,70.764946
72670,100,72670,70.7472839
72680,100,72680,70.78261
72690,100,72690,70.78849
72700,100,72700,70.78261
72710,100,72710,70.7708359
72720,100,72720,70.7708359
72730,100,72730,70.8120346
72740,100,72740,70.78849
72750,100,72750,70.75906
72760,100,72760,70.78849
72770,100,72770,70.78849
72780,100,72780,70.764946
72790,100,72790,70.764946
72800,100,72800,70.764946
72810,100,72810,70.75906
72820,100,72820,70.764946
72830,100,72830,70.73552
72840,100,72840,70.72374
72850,100,72850,70.7414
72860,100,72860,70.75906
72870,100,72870,70.764946
72880,100,72880,70.7708359
72890,100,72890,70.7708359
72900,100,72900,70.7472839
72910,100,72910,70.75906
72920,100,72920,70.764946
72930,100,72930,70.7708359
72940,100,72940,70.78261
72950,100,72950,70.7708359
72960,100,72960,70.75906
72970,100,72970,70.764946
72980,100,72980,70.764946
72990,100,72990,70.78849
73000,100,73000,70.78849
73010,100,73010,70.78849
73020,100,73020,70.764946
73030,100,73030,70.7414
73040,100,73040,70.7414
73050,100,73050,70.75906
73060,100,73060,70.7708359
73070,100,73070,70.7708359
73080,100,73080,70.7708359
73090,100,73090,70.75906
73100,100,73100,70.73552
73110,100,73110,70.75906
73120,100,73120,70.764946
73130,100,73130,70.7414
73140,100,73140,70.7414
73150,100,73150,70.75906
73160,100,73160,70.7414
73170,100,73170,70.72374
73180,100,73180,70.7414
73190,100,73190,70.7414
73200,100,73200,70.7708359
73210,100,73210,70.78261
73220,100,73220,70.7414
73230,100,73230,70.72374
73240,100,73240,70.7414
73250,100,73250,70.75906
73260,100,73260,70.764946
73270,100,73270,70.7708359
73280,100,73280,70.7708359
73290,100,73290,70.7472839
73300,100,73300,70.7708359
73310,100,73310,70.764946
73320,100,73320,70.7414
73330,100,73330,70.7472839
73340,100,73340,70.7472839
73350,100,73350,70.75906
73360,100,73360,70.7708359
73370,100,73370,70.78849
73380,100,73380,70.764946
73390,100,73390,70.75906
73400,100,73400,70.75906
73410,100,73410,70.7472839
73420,100,73420,70.7472839
73430,100,73430,70.75906
73440,100,73440,70.7708359
73450,100,73450,70.764946
73460,100,73460,70.75906
73470,100,73470,70.7708359
73480,100,73480,70.78849
73490,100,73490,70.764946
73500,100,73500,70.75906
73510,100,73510,70.7708359
73520,100,73520,70.49419
73530,100,73530,70.10569
73540,100,73540,70.01151
73550,100,73550,70.017395
73560,100,73560,70.03506
73570,100,73570,70.0291748
73580,100,73580,70.01151
73590,100,73590,69.99385
73600,100,73600,70.01151
73610,100,73610,70.03506
73620,100,73620,70.03506
73630,100,73630,70.0291748
73640,100,73640,70.0291748
73650,100,73650,70.04095
73660,100,73660,70.04095
73670,100,73670,70.04095
73680,100,73680,70.0291748
73690,100,73690,69.99385
73700,100,73700,70.00563
73710,100,73710,70.03506
73720,100,73720,70.0586
73730,100,73730,70.05272
73740,100,73740,70.017395
73750,100,73750,70.017395
73760,100,73760,70.04095
73770,100,73770,70.06449
73780,100,73780,70.0586
73790,100,73790,70.017395
73800,100,73800,69.99385
73810,100,73810,70.0291748
73820,100,73820,70.0586
73830,100,73830,70.04095
73840,100,73840,70.04095
73850,100,73850,70.05272
73860,100,73860,70.04095
73870,100,73870,70.017395
73880,100,73880,70.00563
73890,100,73890,70.0291748
73900,100,73900,70.03506
73910,100,73910,70.00563
73920,100,73920,70.0291748
73930,100,73930,70.06449
73940,100,73940,70.06449
73950,100,73950,70.03506
73960,100,73960,70.01151
73970,100,73970,70.01151
73980,100,73980,70.01151
73990,100,73990,70.017395
74000,100,74000,70.03506
74010,100,74010,70.0291748
74020,100,74020,69.8113861
74030,100,74030,69.48176
74040,100,74040,69.32871
74050,100,74050,69.30517
74060,100,74060,69.3346
74070,100,74070,69.3463745
74080,100,74080,69.3463745
74090,100,74090,69.3463745
74100,100,74100,69.31106
74110,100,74110,69.3346
74120,100,74120,69.15213
74130,100,74130,68.71655
74140,100,74140,68.5517349
74150,100,74150,68.5517349
74160,100,74160,68.53996
74170,100,74170,68.57528
74180,100,74180,68.55762
74190,100,74190,68.53996
74200,100,74200,68.53407
74210,100,74210,68.51053
74220,100,74220,68.52819
74230,100,74230,68.53996
74240,100,74240,68.5517349
74250,100,74250,68.56351
74260,100,74260,68.55762
74270,100,74270,68.56351
74280,100,74280,68.58117
74290,100,74290,68.5517349
74300,100,74300,68.53996
74310,100,74310,68.58117
74320,100,74320,68.57528
74330,100,74330,68.58117
74340,100,74340,68.58117
74350,100,74350,68.53996
74360,100,74360,68.52819
74370,100,74370,68.55762
74380,100,74380,68.56351
74390,100,74390,68.53407
74400,100,74400,68.52819
74410,100,74410,68.5517349
74420,100,74420,68.56351
74430,100,74430,68.5517349
74440,100,74440,68.53996
74450,100,74450,68.55762
74460,100,74460,68.56351
74470,100,74470,68.55762
74480,100,74480,68.53996
74490,100,74490,68.53407
74500,100,74500,68.5517349
74510,100,74510,68.5517349
74520,100,74520,68.53407
74530,100,74530,68.53996
74540,100,74540,68.53407
74550,100,74550,68.51053
74560,100,74560,68.5517349
74570,100,74570,68.58117
74580,100,74580,68.5517349
74590,100,74590,68.53996
74600,100,74600,68.52819
74610,100,74610,68.51642
74620,100,74620,68.52819
74630,100,74630,68.52819
74640,100,74640,68.53407
74650,100,74650,68.5517349
74660,100,74660,68.53407
74670,100,74670,68.52819
74680,100,74680,68.55762
74690,100,74690,68.58117
74700,100,74700,68.56351
74710,100,74710,68.55762
74720,100,74720,68.56351
74730,100,74730,68.55762
74740,100,74740,68.55762
74750,100,74750,68.5517349
74760,100,74760,68.55762
74770,100,74770,68.56351
74780,100,74780,68.53996
74790,100,74790,68.5517349
74800,100,74800,68.5517349
74810,100,74810,68.53407
74820,100,74820,68.5517349
74830,100,74830,68.57528
74840,100,74840,68.56351
74850,100,74850,68.53996
74860,100,74860,68.5517349
74870,100,74870,68.55762
74880,100,74880,68.5517349
74890,100,74890,68.56351
74900,100,74900,68.55762
74910,100,74910,68.5517349
74920,100,74920,68.55762
74930,100,74930,68.52819
74940,100,74940,68.53996
74950,100,74950,68.5517349
74960,100,74960,68.53996
74970,100,74970,68.5517349
74980,100,74980,68.5517349
74990,100,74990,68.5517349
75000,100,75000,68.5517349
75010,100,75010,68.5517349
75020,100,75020,68.5517349
75030,100,75030,68.57528
75040,100,75040,68.5517349
75050,100,75050,68.53996
75060,100,75060,68.55762
75070,100,75070,68.52819
75080,100,75080,68.52819
75090,100,75090,68.56351
75100,100,75100,68.5517349
75110,100,75110,68.51642
75120,100,75120,68.53407
75130,100,75130,68.5517349
75140,100,75140,68.5517349
75150,100,75150,68.55762
75160,100,75160,68.53996
75170,100,75170,68.53996
75180,100,75180,68.51642
75190,100,75190,68.51053
75200,100,75200,68.52819
75210,100,75210,68.53407
75220,100,75220,68.53996
75230,100,75230,68.55762
75240,100,75240,68.5517349
75250,100,75250,68.52819
75260,100,75260,68.53996
75270,100,75270,68.53996
75280,100,75280,68.53996
75290,100,75290,68.53996
75300,100,75300,68.53996
75310,100,75310,68.53996
75320,100,75320,68.53996
75330,100,75330,68.53996
75340,100,75340,68.55762
75350,100,75350,68.5517349
75360,100,75360,68.53996
75370,100,75370,68.53996
75380,100,75380,68.53996
75390,100,75390,68.53996
75400,100,75400,68.5517349
75410,100,75410,68.55762
75420,100,75420,68.4928741
75430,100,75430,68.1397
75440,100,75440,67.85716
75450,100,75450,67.8748245
75460,100,75460,67.89248
75470,100,75470,67.8748245
75480,100,75480,67.85128
75490,100,75490,67.85128
75500,100,75500,67.8689346
75510,100,75510,67.8748245
75520,100,75520,67.8689346
75530,100,75530,67.85128
75540,100,75540,67.85128
75550,100,75550,67.8748245
75560,100,75560,67.88071
75570,100,75570,67.85716
75580,100,75580,67.85128
75590,100,75590,67.85716
75600,100,75600,67.85716
75610,100,75610,67.8748245
75620,100,75620,67.88071
75630,100,75630,67.88071
75640,100,75640,67.8689346
75650,100,75650,67.84539
75660,100,75660,67.83362
75670,100,75670,67.85716
75680,100,75680,67.85716
75690,100,75690,67.85128
75700,100,75700,67.85716
75710,100,75710,67.8748245
75720,100,75720,67.8689346
75730,100,75730,67.85128
75740,100,75740,67.83362
75750,100,75750,67.821846
75760,100,75760,67.821846
75770,100,75770,67.84539
75780,100,75780,67.8689346
75790,100,75790,67.84539
75800,100,75800,67.83362
75810,100,75810,67.8748245
75820,100,75820,67.85716
75830,100,75830,67.82773
75840,100,75840,67.85716
75850,100,75850,67.8689346
75860,100,75860,67.85128
75870,100,75870,67.85128
75880,100,75880,67.85716
75890,100,75890,67.85716
75900,100,75900,67.84539
75910,100,75910,67.84539
75920,100,75920,67.84539
75930,100,75930,67.85716
75940,100,75940,67.8689346
75950,100,75950,67.84539
75960,100,75960,67.83362
75970,100,75970,67.84539
75980,100,75980,67.82773
75990,100,75990,67.821846
76000,100,76000,67.83362
76010,100,76010,67.85716
76020,100,76020,67.88071
76030,100,76030,67.8748245
76040,100,76040,67.8689346
76050,100,76050,67.85716
76060,100,76060,67.83362
76070,100,76070,67.8100739
76080,100,76080,67.83362
76090,100,76090,67.85128
76100,100,76100,67.83362
76110,100,76110,67.83362
76120,100,76120,67.8689346
76130,100,76130,67.85716
76140,100,76140,67.85128
76150,100,76150,67.8689346
76160,100,76160,67.85128
76170,100,76170,67.85128
76180,100,76180,67.8689346
76190,100,76190,67.8689346
76200,100,76200,67.8689346
76210,100,76210,67.88071
76220,100,76220,67.85716
76230,100,76230,67.85128
76240,100,76240,67.8748245
76250,100,76250,67.8689346
76260,100,76260,67.83362
76270,100,76270,67.83362
76280,100,76280,67.8689346
76290,100,76290,67.85128
76300,100,76300,67.83362
76310,100,76310,67.83362
76320,100,76320,67.85128
76330,100,76330,67.85716
76340,100,76340,67.85128
76350,100,76350,67.8748245
76360,100,76360,67.8689346
76370,100,76370,67.85128
76380,100,76380,67.85716
76390,100,76390,67.8689346
76400,100,76400,67.8689346
76410,100,76410,67.85716
76420,100,76420,67.8689346
76430,100,76430,67.85716
76440,100,76440,67.83362
76450,100,76450,67.83362
76460,100,76460,67.85716
76470,100,76470,67.85716
76480,100,76480,67.85716
76490,100,76490,67.85716
76500,100,76500,67.83362
76510,100,76510,67.85128
76520,100,76520,67.82773
76530,100,76530,67.804184
76540,100,76540,67.84539
76550,100,76550,67.85716
76560,100,76560,67.83362
76570,100,76570,67.82773
76580,100,76580,67.83362
76590,100,76590,67.85128
76600,100,76600,67.85716
76610,100,76610,67.85128
76620,100,76620,67.85128
76630,100,76630,67.85716
76640,100,76640,67.85716
76650,100,76650,67.85716
76660,100,76660,67.85716
76670,100,76670,67.85128
76680,100,76680,67.84539
76690,100,76690,67.82773
76700,100,76700,67.8100739
76710,100,76710,67.82773
76720,100,76720,67.85716
76730,100,76730,67.83362
76740,100,76740,67.84539
76750,100,76750,67.85716
76760,100,76760,67.84539
76770,100,76770,67.83362
76780,100,76780,67.84539
76790,100,76790,67.85128
76800,100,76800,67.84539
76810,100,76810,67.83362
76820,100,76820,67.85716
76830,100,76830,67.83362
76840,100,76840,67.821846
76850,100,76850,67.83362
76860,100,76860,67.85716
76870,100,76870,67.8689346
76880,100,76880,67.8689346
76890,100,76890,67.85716
76900,100,76900,67.85716
76910,100,76910,67.8689346
76920,100,76920,67.85716
76930,100,76930,67.8689346
76940,100,76940,67.85716
76950,100,76950,67.85128
76960,100,76960,67.85128
76970,100,76970,67.8689346
76980,100,76980,67.8748245
76990,100,76990,67.85128
77000,100,77000,67.83362
77010,100,77010,67.85716
77020,100,77020,67.8689346
77030,100,77030,67.84539
77040,100,77040,67.84539
77050,100,77050,67.85128
77060,100,77060,67.85716
77070,100,77070,67.8689346
77080,100,77080,67.88071
77090,100,77090,67.8689346
77100,100,77100,67.85716
77110,100,77110,67.88071
77120,100,77120,67.8689346
77130,100,77130,67.62172
77140,100,77140,67.2862
77150,100,77150,67.16259
77160,100,77160,67.1390457
77170,100,77170,67.12139
77180,100,77180,67.1390457
77190,100,77190,67.1449356
77200,100,77200,67.12727
77210,100,77210,67.12139
77220,100,77220,67.1390457
77230,100,77230,67.1390457
77240,100,77240,67.1390457
77250,100,77250,67.15082
77260,100,77260,67.15082
77270,100,77270,67.16259
77280,100,77280,67.1390457
77290,100,77290,67.12727
77300,100,77300,67.1390457
77310,100,77310,67.12727
77320,100,77320,67.1449356
77330,100,77330,67.1449356
77340,100,77340,67.1449356
77350,100,77350,67.16848
77360,100,77360,67.1449356
77370,100,77370,67.15082
77380,100,77380,67.17436
77390,100,77390,67.17436
77400,100,77400,67.15082
77410,100,77410,67.12727
77420,100,77420,67.15082
77430,100,77430,67.16259
77440,100,77440,67.12727
77450,100,77450,67.1390457
77460,100,77460,67.17436
77470,100,77470,67.16848
77480,100,77480,67.1449356
77490,100,77490,67.1390457
77500,100,77500,67.12727
77510,100,77510,67.12139
77520,100,77520,67.12139
77530,100,77530,67.1390457
77540,100,77540,67.15082
77550,100,77550,67.1449356
77560,100,77560,67.12139
77570,100,77570,67.12727
77580,100,77580,67.12139
77590,100,77590,67.1449356
77600,100,77600,67.17436
77610,100,77610,67.16259
77620,100,77620,67.17436
77630,100,77630,67.17436
77640,100,77640,67.1390457
77650,100,77650,67.12139
77660,100,77660,67.1449356
77670,100,77670,67.16259
77680,100,77680,67.1390457
77690,100,77690,67.12727
77700,100,77700,67.16259
77710,100,77710,67.16848
77720,100,77720,67.16259
77730,100,77730,67.15082
77740,100,77740,67.16259
77750,100,77750,67.1449356
77760,100,77760,67.1155
77770,100,77770,67.12139
77780,100,77780,67.1390457
77790,100,77790,67.15082
77800,100,77800,67.1449356
77810,100,77810,67.1449356
77820,100,77820,67.15082
77830,100,77830,67.15082
77840,100,77840,67.1449356
77850,100,77850,67.12727
77860,100,77860,67.1449356
77870,100,77870,67.15082
77880,100,77880,67.1449356
77890,100,77890,67.15082
77900,100,77900,67.16259
77910,100,77910,67.15082
77920,100,77920,67.1390457
77930,100,77930,67.1449356
77940,100,77940,67.16259
77950,100,77950,67.15082
77960,100,77960,67.15082
77970,100,77970,67.1390457
77980,100,77980,67.1155
77990,100,77990,67.12727
78000,100,78000,67.1390457
78010,100,78010,67.12727
78020,100,78020,67.1390457
78030,100,78030,67.12727
78040,100,78040,67.1449356
78050,100,78050,67.15082
78060,100,78060,67.1449356
78070,100,78070,67.1449356
78080,100,78080,67.16259
78090,100,78090,67.16259
78100,100,78100,67.1449356
78110,100,78110,67.15082
78120,100,78120,67.15082
78130,100,78130,67.06841
78140,100,78140,66.72701
78150,100,78150,66.45625
78160,100,78160,66.43859
78170,100,78170,66.42093
78180,100,78180,66.43859
78190,100,78190,66.43859
78200,100,78200,66.4327
78210,100,78210,66.44447
78220,100,78220,66.44447
78230,100,78230,66.4327
78240,100,78240,66.43859
78250,100,78250,66.45625
